preprocessedSmiles,PUBCHEM_SID,PUBCHEM_ACTIVITY_OUTCOME
COc1cc2c3cc1Oc1cc(ccc1O)C[C@@H]1c4c(cc(OC)c(O)c4Oc4ccc(cc4)C[C@@H]3N(C)CC2)CC[N+]1(C)C,144205592.0,Inactive
CC[N+](CC)(CC)CCOc1cccc(OCC[N+](CC)(CC)CC)c1OCC[N+](CC)(CC)CC,144205593.0,Inactive
CN=C(NC#N)NCCSCc1csc(=NC(=N)N)[nH]1,144205594.0,Inactive
CC(=O)C1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,144205595.0,Inactive
CC(O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,144205596.0,Inactive
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO[PH](=O)(=O)O)[C@@H](O)[C@H]1O,144205599.0,Inactive
O=C1C(c2[nH]c3ccccc3c2O)=Nc2ccccc21,144205605.0,Inactive
C=CC=Nc1c(O)cc2c(O)c1CC(C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(\C)[C@H](OC(N)=O)C(OC)=CC=CC(C)C(=O)N2,144205607.0,Inactive
CNC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(CC(O)=NO)CC(C)C,144205608.0,Inactive
CCCCCCCCOc1ccccc1C(=O)Nc1ccc(C(=O)OCC[N+](C)(CC)CC)cc1,144205612.0,Inactive
CCCCCCC(=O)CCCCCC/C=C/C[C@@H](O)[C@H](O)[C@@](N)(CO)C(=O)O,144205615.0,Inactive
CO[C@H]1C=CO[C@@]2(C)Oc3c(C)c(O)c4c(O)c(cc(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,144205617.0,Inactive
CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,144205620.0,Inactive
COCC(=O)N(c1c(C)cccc1C)C(C)C(=O)OC,144205623.0,Inactive
CC(C)=C[C@@H]1C(C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,144205625.0,Inactive
COP(=S)(OC)Oc1ccc(Sc2ccc(OP(=S)(OC)OC)cc2)cc1,144205628.0,Inactive
CCCCCCCCCCCCCC(=O)OC(C)C,144205633.0,Inactive
CCCCCCCCCCCCCCCC(=O)OC(C)C,144205638.0,Inactive
CC(C)(C)CC(C)(C)c1ccc(O)c(-n2nc3ccccc3n2)c1,144205639.0,Inactive
CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)O,144205640.0,Inactive
CCCCCCCCOc1ccc(C(=O)c2ccccc2)c(O)c1,144205642.0,Inactive
OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,144205646.0,Inactive
CC1C(=O)O[C@@H]2CCN3CC=C(COC(=O)[C@](C)(O)[C@]1(C)O)[C@H]23,144205647.0,Inactive
Cc1c(C(=O)NCCO)[n+](=O)c2ccccc2n1[O-],144205648.0,Inactive
CCCCCCCC/C=C\CCCCCCCCN,144205652.0,Inactive
CCCCCCCCCCCCCCCCCC(=O)OC[C@@H](O)[C@H]1OC[C@H](O)[C@H]1O,144205653.0,Inactive
CC(O)CN(CCN(CC(C)O)CC(C)O)CC(C)O,144205655.0,Inactive
CCCCCCCCCCCCCCCC(=O)O,144205658.0,Inactive
CCCCCCCCCC(CC)c1ccc(S(=O)(=O)O)cc1,144205659.0,Inactive
CC(=O)OC1=C2C(C)[C@@H](OC(=O)C(O)C(NC(=O)c3ccccc3)c3ccccc3)C[C@@](O)([C@@H](OC(=O)c3ccccc3)[C@H]3[C@](C)(C1=O)[C@@H](O)C[C@H]1OC[C@]13OC(C)=O)C2(C)C,144205660.0,Inactive
O=C(NCNC(=O)Nc1c(O)[nH]c(=O)n1CO)Nc1c(O)[nH]c(=O)n1CO,144205665.0,Inactive
CC(C)(Oc1ccc(C2CC2(Cl)Cl)cc1)C(=O)O,144205674.0,Inactive
C#CCn1cc(O)n(COC(=O)C2C(C=C(C)C)C2(C)C)c1=O,144205675.0,Inactive
COc1ccc(C(=O)N2CCN(CC(=O)N3CCOCC3)CC2)cc1,144205677.0,Inactive
Nc1ccc(C=Cc2ccc(N)cc2S(=O)(=O)O)c(S(=O)(=O)O)c1,144205680.0,Inactive
Cc1cccc(C)c1NC(=O)CN(CC(=O)O)CC(=O)O,144205682.0,Inactive
Cc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(C)n1,144205683.0,Inactive
Cc1ccc(S(=O)(=O)NC(=O)NC2CCCCCCC2)cc1,144205688.0,Inactive
Cc1ccc(S(=O)(=O)NC(=O)NC2CCCC2)cc1,144205689.0,Inactive
Cc1c(C)c2c(c(C)c1OC(=O)c1cccnc1)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2,144205690.0,Inactive
Cc1ncc(C[n+]2csc(CCO[PH](=O)(=O)O)c2C)c(N)n1,144205691.0,Inactive
COc1ccccc1OC(=O)Oc1ccccc1OC,144205700.0,Inactive
O=C(Nc1ccc(C(=O)O)c(O)c1)c1ccccc1,144205701.0,Inactive
CCN(CC)CCNC(C(=O)OCCC(C)C)c1ccccc1,144205710.0,Inactive
CCCCCCCCCCCC(=O)OCC(O)CO,144205712.0,Inactive
CCCCCCCCCCCCCCCCCC(=O)OCC(O)CO,144205713.0,Inactive
O=C(CCN1CCN2CCCC2C1)N1c2ccccc2Sc2ccc(Cl)cc21,144205721.0,Inactive
CCN(CC)CCNC(=O)COc1ccc(Cl)cc1,144205722.0,Inactive
COc1ccc(CN2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)c(OC)c1OC,144205725.0,Inactive
C[C@@H](O)C1C(=O)N2C(C(=O)O)=C(C3CCCO3)S[C@H]12,144205728.0,Inactive
COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12,144205729.0,Inactive
O=C(C[S+]([O-])Cc1ccco1)NC/C=C\COc1cc(CN2CCCCC2)ccn1,144205732.0,Inactive
CC1=C(SC2Cn3cnc[n+]3C2)C(C(=O)[O-])N2C(=O)C([C@@H](C)O)[C@@H]12,144205733.0,Inactive
Nc1c(CC(=O)O)cccc1C(=O)c1ccc(Br)cc1,144205734.0,Inactive
CC(=CC(=O)OCCCCCCCCC(=O)O)C[C@@H]1OC[C@H](C[C@@H]2O[C@H]2[C@@H](C)[C@H](C)O)[C@@H](O)[C@H]1O,144205736.0,Inactive
CCN(CC)C(=O)C(C#N)=Cc1cc(O)c(O)c([N+](=O)[O-])c1,144205737.0,Inactive
CCCC=c1ncc(=CC(Cc2cccs2)C(=O)O)n1Cc1ccc(C(=O)O)cc1,144205739.0,Inactive
C#CCOC(C(=O)OCCN(C)C)(c1ccccc1)c1ccccc1,144205740.0,Inactive
CC(O)Nc1c(C(O)C(O)CO)oc(C(O)O)cc1=NC(=N)N,144205743.0,Inactive
C=C1[C@@H](n2cnc3c(=O)[nH]c(N)nc32)C[C@H](O)[C@H]1CO,144205745.0,Inactive
CCCCCOC(=O)Nc1nc(=O)n([C@@H]2O[C@H](C)[C@@H](O)[C@H]2O)cc1F,144205751.0,Inactive
C[C@]12CC[C@H]3[C@@H](CC[C@H]4NC(=O)C=C[C@]34C)[C@@H]1CCC2C(=O)Nc1cc(C(F)(F)F)ccc1C(F)(F)F,144205752.0,Inactive
Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,144205753.0,Inactive
CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,144205754.0,Inactive
Cc1ccc(-c2ncc(Cl)cc2-c2ccc(S(C)(=O)=O)cc2)cn1,144205759.0,Inactive
C[C@]12CC[C@@H]3c4ccc(OC(=O)N(CCCl)CCCl)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,144205760.0,Inactive
COC(=O)c1ccccc1C(=O)c1ccc(OCCN2CCCCC2)cc1,144205765.0,Inactive
CC(C)OC(=O)C(C(=O)OC(C)C)=C1SC=CS1,144205767.0,Inactive
C[C@]12CC[C@H]3[C@H]([C@@H]1[C@@H]1C[C@@H]1[C@@]21CCC(=O)O1)[C@H]1CC1=C1CC(=O)CC[C@@]13C,144205769.0,Inactive
CO[C@H]1O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]([C@H]1C)[C@]42OO3,144205770.0,Inactive
C[C@H]1CNc2c(cccc2S(=O)(=O)NC(CCCN=C(N)N)C(=O)N2CC[C@@H](C)CC2C(=O)O)C1,144205771.0,Inactive
OCC(CO)N[C@H]1C[C@](O)(CO)[C@@H](O)[C@H](O)[C@H]1O,144205773.0,Inactive
CCCN1CCCCC1C(=O)Nc1c(C)cccc1C,144205774.0,Inactive
CC(CCc1ccc(O)cc1)NCC(O)c1ccc(O)cc1,144205777.0,Inactive
CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,144205778.0,Inactive
COc1cc(C(=O)N2CCCCCCC2)cc(OC)c1OC,144205781.0,Inactive
O=C(O)c1ccc(NC(=O)C(Cc2ccc(O)cc2)NC(=O)c2ccccc2)cc1,144205782.0,Inactive
Cc1nc(=O)c2cc(CN(C)c3ccc(C(=O)NC(CCC(=O)O)C(=O)O)s3)ccc2[nH]1,144205790.0,Inactive
CC1CCc2c(N3CCC(O)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,144205792.0,Inactive
C[N+]1(CCC(C(N)=O)(c2ccccc2)c2ccccc2)CCCCC1,144205793.0,Inactive
CC(c1ncncc1F)C(O)(Cn1cncn1)c1ccc(F)cc1F,144205794.0,Inactive
CN(C)CC/C=C1/c2ccccc2COc2ccc(CC(=O)O)cc21,144205795.0,Inactive
CC(C)(C)C(=O)OCOP(=O)(COCCn1cnc2c(N)ncnc21)OCOC(=O)C(C)(C)C,144205796.0,Inactive
Cc1ccsc1C(=CCCN1CCCC(C(=O)O)C1)c1sccc1C,144205798.0,Inactive
CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,144205799.0,Inactive
C=CCc1cc(OC)c(O)c(C(=O)NCCO)c1,144205800.0,Inactive
Nc1nc(=O)c2ncn(CCC(CO)CO)c2[nH]1,144205801.0,Inactive
C#C[C@]1(O)CC[C@H]2[C@H]3[C@H](CC[C@@]21C)C1=C(CC(=O)CC1)C[C@H]3C,144205803.0,Inactive
O=C(O)CCNC(=O)c1ccc(N=Nc2ccc(O)c(C(=O)O)c2)cc1,144205805.0,Inactive
C[C@@H](CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1,144205809.0,Inactive
[O-][S+](CC(O)=NO)C(c1ccccc1)c1ccccc1,144205811.0,Inactive
CC(=O)Oc1ccc(C(=C2CCCCC2)c2ccc(OC(C)=O)cc2)cc1,144205812.0,Inactive
O=C(O)CCC/C=C\C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1/C=C/[C@@H](O)COc1cccc(Cl)c1,144205814.0,Inactive
O=C(O)Cc1ccc(CCNS(=O)(=O)c2ccc(Cl)cc2)cc1,144205815.0,Inactive
CC(=O)C1CC[C@H]2[C@@H]3CC[C@H]4C[C@](C)(O)CC[C@]4(C)[C@H]3CC[C@]12C,144205817.0,Inactive
O=C(NC1CCN(CCc2c[nH]c3ccccc23)CC1)c1ccccc1,144205818.0,Inactive
NC(=O)C1(N2CCCCC2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,144205819.0,Inactive
CCC1C(C)=NN=C(c2ccc(OC)c(OC)c2)c2cc(OC)c(OC)cc21,144205822.0,Inactive
CCC1=C[C@@H]2CN(C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2,144205824.0,Inactive
CC(C)Cc1ccc(C(C)C(=O)NS(C)(=O)=O)cc1,144205825.0,Inactive
FC1(F)C(F)(F)C(F)(F)C2(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C2(F)C1(F)F,144205827.0,Inactive
CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,144205830.0,Inactive
CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,144205839.0,Inactive
CCOc1ccc(S(=O)(=O)O)c2cccnc12,144205842.0,Inactive
CN[C@H]1CCc2cc(OC)c(OC)c(OC)c2-c2ccc(OC)c(=O)cc21,144205849.0,Inactive
Cc1ccccc1N=Nc1ccc(N=Nc2c(O)ccc3ccccc23)c(C)c1,144205860.0,Inactive
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@@H](O)[C@@H]2O,144205873.0,Inactive
CCCCCCCCCCCCCCCCCC[N+](C)(C)CCC[Si](OC)(OC)OC,144205874.0,Inactive
O=C1OC2(c3ccccc31)c1cc(Br)c(O)c(Br)c1Oc1c2cc(Br)c(O)c1Br,144205876.0,Inactive
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,144205881.0,Inactive
Cc1ncc(CSSCc2cnc(C)c(O)c2CO)c(CO)c1O,144205888.0,Inactive
CN(C)CCOC(c1ccc(Cl)cc1)c1ccccn1,144205889.0,Inactive
C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC5CCCC5)ccc4[C@H]3CC[C@@]21C,144205893.0,Inactive
CC(C)[C@@H](C)/C=C/[C@@H](C)[C@H]1CC[C@H]2/C(=C/C=C3\C[C@@H](O)CC[C@@H]3C)CCC[C@@]21C,144205894.0,Inactive
CCN(Cc1ccc(Cl)nc1)C(C[N+](=O)[O-])=NC,144205895.0,Inactive
O=C(NC(O)C(Cl)(Cl)Cl)NC(O)C(Cl)(Cl)Cl,144205897.0,Inactive
ClC1=C(Cl)C2(Cl)C(CBr)CC1(Cl)C2(Cl)Cl,144205898.0,Inactive
O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(Cl)c(Oc2ncc(C(F)(F)F)cc2Cl)c1,144205899.0,Inactive
O=C(O)Cn1c2ccccc2c(=O)c2ccccc21,144205901.0,Inactive
NC[C@@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3N)[C@@H]2O)[C@H](N)[C@@H](O)[C@@H]1O,144205902.0,Inactive
CCCCCCCCCCC(CO)CCCCCCCC,144205904.0,Inactive
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Br,144205906.0,Inactive
O=C(Nc1ccc([N+](=O)[O-])cc1)Nc1ccc([N+](=O)[O-])cc1,144205907.0,Inactive
Cl.Cl.c1ccc(CNCCNCc2ccccc2)cc1,144205910.0,Inactive
O=C(O)c1ccccc1-c1ccc(C(F)(F)F)cc1,144205912.0,Inactive
O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1,144205917.0,Inactive
O=[N+]([O-])c1cc(I)c(O)c(I)c1,144205920.0,Inactive
OC[C@@H](O)[C@H]1O[C@@H]2O[C@@H](C(Cl)(Cl)Cl)O[C@@H]2[C@H]1O,144205923.0,Inactive
CCOC(=O)C(C#N)=C(c1ccccc1)c1ccccc1,144205931.0,Inactive
Cc1cc(-n2nc3ccc(Cl)cc3n2)c(O)c(C(C)(C)C)c1,144205932.0,Inactive
O=S(=O)(O)c1ccc2[nH]c(-c3ccccc3)nc2c1,144205934.0,Inactive
O=C(O)c1ccc(OCCCOc2ccc(C(=O)O)cc2)cc1,144205937.0,Inactive
CC(C)C1=CC2=CC[C@H]3[C@](C)(C(=O)O)CCC[C@]3(C)[C@H]2CC1,144205939.0,Inactive
CC(=O)NC(C(=O)C(O)C(O)CO)C(O)CC(O)C(=O)O,144205940.0,Inactive
C=C1C(=CC)c2cc3[nH]c(cc4[nH]c(cc5nc(cc1n2)C(CC)=C5C)c(C)c4CCC(=O)O)c(C=CC(=O)O)c3C,144205943.0,Inactive
CC1(C)OC[C@@H]2O[C@@]3(C(=O)O)OC(C)(C)O[C@H]3[C@@H]2O1,144205944.0,Inactive
N=C(N)c1ccc(C=Cc2ccc(C(=N)N)cc2O)cc1,144205946.0,Inactive
CC(C)=CCC/C(C)=C/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C=C(\C)CCC=C(C)C,144205948.0,Inactive
OC[C@H](O)[C@@H](O)[C@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)CO,144205950.0,Inactive
CCCCC(CC)CCC(CC(C)C)OS(=O)(=O)O,144205953.0,Inactive
C=C1CC[C@H](O)C/C1=C\C=C1/CCC[C@@]2(C)[C@H]1CC[C@@H]2[C@H](C)/C=C/[C@H](C)C(C)C,144205957.0,Inactive
CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2)CC1,144205958.0,Inactive
CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2OCN4C)CC1,144205959.0,Inactive
Clc1ccc(C2(Cn3cncn3)OCCO2)c(Cl)c1,144205960.0,Inactive
O=[PH](=O)(O)OC[C@H]1O[C@](O)(CO[PH](=O)(=O)O)[C@@H](O)[C@@H]1O,144205963.0,Inactive
O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1C(F)(F)F,144205964.0,Inactive
CN(CCCN1c2ccccc2CCc2ccccc21)CC(=O)c1ccc(Cl)cc1,144205967.0,Inactive
O=C(Nc1cccc(C2=NCCN2)c1)Nc1cccc(C2=NCCN2)c1,144205968.0,Inactive
O=[PH](=O)(O)O[PH](=O)(=O)O[PH](=O)(=O)O,144205969.0,Inactive
CCN(CC)CCOCCOC(=O)C(CC)(CC)c1ccccc1,144205972.0,Inactive
CC(C)C(NC(=O)C(CC(=O)O)NC(=O)C(CCCCN)NC(=O)C(N)CCCN=C(N)N)C(=O)NC(Cc1ccc(O)cc1)C(=O)O,144205973.0,Inactive
O=C1c2cccc3c2[C@H](CCC3)CN1[C@@H]1CN2CCC1CC2,144205974.0,Inactive
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,144205977.0,Inactive
C[N+]1(C)CCCCC1COC(=O)C(O)(c1ccccc1)c1ccccc1,144205980.0,Inactive
CN1CCCC(=C(c2cccs2)c2cccs2)C1,144205981.0,Inactive
CCN(CC)CCOC(=O)C1(c2ccccc2)CCCC1,144205983.0,Inactive
CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)C[C@@H]2O/C(=C\CCCC(=O)O)C[C@@H]21,144205984.0,Inactive
CCCCCN(C)CCC(O)([PH](=O)(=O)O)[PH](=O)(=O)O,144205985.0,Inactive
CCC(=O)OC(OP(=O)(CCCCc1ccccc1)CC(=O)N1C[C@H](C2CCCCC2)CC1C(=O)O)C(C)C,144205989.0,Inactive
Cn1cc(C(=O)C2CCc3[nH]cnc3C2)c2ccccc21,144205994.0,Inactive
O=C(OC1C[C@@H]2CC[C@H](C1)[N+]21CCCC1)C(O)(c1ccccc1)c1ccccc1,144205995.0,Inactive
CC(=O)O[C@H]1CC[C@H]2C3=C(C=C[C@]12C)C1=C(CC3)CC(=O)CC1,144205996.0,Inactive
COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(-c2ncccn2)nc1OCCO,144205997.0,Inactive
CCOc1ccccc1OCCN[C@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1,144205999.0,Inactive
Cc1ccccc1-n1c(CF)nc2ccc(N)cc2c1=O,144206000.0,Inactive
Cc1cc(=O)c(C(=O)NC(C(=O)NC2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)c[nH]1,144206001.0,Inactive
CN1C(CCl)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O,144206003.0,Inactive
CCOc1cc(OCC)c(C(=O)CCC(=O)O)cc1OCC,144206005.0,Inactive
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3C(=C)C[C@@]21CC,144206006.0,Inactive
O=C(O)c1cc(=O)c2c3nc4ccccc4oc-3cc(=O)c2[nH]1,144206009.0,Inactive
CCC(C)(Oc1ccc(C2(c3ccc(OC(C)(CC)C(=O)O)cc3)CCCCC2)cc1)C(=O)O,144206010.0,Inactive
CC(CSC(=O)c1ccccc1)C(=O)N1C[C@@H](Sc2ccccc2)CC1C(=O)O,144206012.0,Inactive
C/C(=C(\CCOC(=O)C(C)C)SS/C(CCOC(=O)C(C)C)=C(/C)N(C=O)Cc1cnc(C)nc1N)N(C=O)Cc1cnc(C)nc1N,144206013.0,Inactive
C#C[C@]1(O)CC[C@H]2C3=C(C=C[C@@]21CC)C1=C(CC3)CC(=O)CC1,144206014.0,Inactive
CCN1CC(CCN2CCOCC2)C(c2ccccc2)(c2ccccc2)C1=O,144206016.0,Inactive
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=CCSC12)c1csc(N)n1,144206017.0,Inactive
O=C(O)COc1nn(Cc2ccccc2)c2ccccc12,144206018.0,Inactive
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC12)c1csc(N)n1,144206020.0,Inactive
C=C1/C(=C/C=C2\CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@H](C)/C=C/[C@@H](O)C2CC2)C[C@@H](O)C[C@@H]1O,144206022.0,Inactive
CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1N1CCCCC1,144206024.0,Inactive
CC(=O)Nc1ccc(OC(=O)c2ccccc2OC(C)=O)cc1,144206025.0,Inactive
CC1NC(=O)C(N)CNC(=O)C([C@H]2CCNC(N)=N2)NC(=O)C(C=NC(N)=O)NC(=O)C(CNC(=O)C[C@@H](N)CCCN)NC1=O,144206030.0,Inactive
CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,144206031.0,Inactive
NC(=O)C1C[C@]2(NC(=O)NC2=O)c2cc(F)ccc2O1,144206034.0,Inactive
COc1cc(C=CC(=O)O[C@H]2CC[C@]34C[C@]35CC[C@]3(C)[C@@H]([C@H](C)CCC=C(C)C)CC[C@@]3(C)[C@@H]5CC[C@H]4C2(C)C)ccc1O,144206035.0,Inactive
CCOC(=O)C(CS)NCCNC(CS)C(=O)OCC,144206036.0,Inactive
Nc1nc(=O)c2c(CCc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)c[nH]c2[nH]1,144206040.0,Inactive
CC(O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,144206041.0,Inactive
COc1cccc(CCc2ccccc2OCC(CN(C)C)OC(=O)CCC(=O)O)c1,144206043.0,Inactive
CCCCN(CCCC)CC(O)c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1,144206044.0,Inactive
Nc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O,144206045.0,Inactive
CS(=O)(=O)c1ccc([C@@H](O)[C@@H](COC(=O)CN)NC(=O)C(Cl)Cl)cc1,144206052.0,Inactive
CC(=O)OCC(=O)NCCCOc1cccc(CN2CCCCC2)c1,144206053.0,Inactive
Cc1ccccc1-n1c(C)nc2ccccc2c1=O,144206055.0,Inactive
N=C(N)NCCCCC1NC(=O)CCSSCC(C(N)=O)NC(=O)C2CCCN2C(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(CC(=O)O)NC(=O)CNC1=O,144206056.0,Inactive
CCC1=CC(C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCCC3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@@H](Cl)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC,144206057.0,Inactive
CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,144206058.0,Inactive
CC1=C(S[C@@H]2CN[C@H](CNS(N)(=O)=O)C2)C(C(=O)O)N2C(=O)C([C@@H](C)O)[C@@H]12,144206061.0,Inactive
COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1,144206064.0,Inactive
CCCCCCCCCCCCCCCCCCCCCC(=O)Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,144206066.0,Inactive
O=C(O)CCn1c2c(c3ccccc31)C[C@H](NS(=O)(=O)c1ccc(F)cc1)CC2,144206069.0,Inactive
COc1ccc(C2(C#N)CCC(C(=O)O)CC2)cc1OC1CCCC1,144206070.0,Inactive
COc1ccc2[nH]c([S+]([O-])Cc3ncc(C)c(OC)c3C)nc2n1,144206071.0,Inactive
Oc1ccc(C(O)CNCCCCCCNCC(O)c2ccc(O)c(O)c2)cc1O,144206072.0,Inactive
COc1cc(C)c(Cc2cnc(N)nc2N)cc1OC,144206073.0,Inactive
CN(C)C(=O)COC(=O)Cc1ccc(OC(=O)c2ccc(N=C(N)N)cc2)cc1,144206076.0,Inactive
Cc1c(F)c(N2CCNC(C)C2)cc2c1c(=O)c(C(=O)O)cn2C1CC1,144206077.0,Inactive
Cc1[nH]cnc1CN1CCc2c(c3ccccc3n2C)C1=O,144206078.0,Inactive
COc1ccc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc1OC,144206079.0,Inactive
NCCC(O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)CC[C@H]2N)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,144206080.0,Inactive
CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1,144206081.0,Inactive
CNC1CCCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2OC)C1,144206082.0,Inactive
CCCc1nc(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)nn12,144206083.0,Inactive
C[C@H]1COc2c(C3(N)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,144206084.0,Inactive
CC(C)OC(=O)OCOP(=O)(CO[C@H](C)Cn1cnc2c(N)ncnc21)OCOC(=O)OC(C)C,144206085.0,Inactive
NC1CCN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)C1,144206086.0,Inactive
CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,144206091.0,Inactive
C=C[C@]1(C)C[C@@H](OC(=O)CSCCN(CC)CC)[C@@]2(C)C3C(=O)CC[C@@]3(CC[C@H]2C)[C@@H](C)[C@@H]1O,144206092.0,Inactive
